Image,Ground Truth Season,a photo of spring,a photo of summer,a photo of autumn,a photo of winter,blooming flowers,dense green trees,colorful leaves,bare trees,a colorful wildflowers,sunlit wheat fields,yellow leaves,icy rivers,green grass and fresh buds on trees,dense green trees in summer,brown leaves in fall,cold weather with bare trees
/mnt/lake/VBags/150910/frame0355.jpg,Autumn,0.07764,0.8887,0.01392,0.01964,0.1332,0.0172,0.05908,0.7905,0.00969,0.002163,0.0448,0.9434,0.0571,0.006306,0.6846,0.252
/mnt/lake/VBags/150910/frame0378.jpg,Autumn,0.0885,0.88,0.01611,0.01562,0.1816,0.0899,0.04312,0.6855,0.01869,0.01245,0.02477,0.944,0.1263,0.0868,0.4692,0.3176
/mnt/lake/VBags/150910/frame0401.jpg,Autumn,0.1317,0.782,0.0694,0.01675,0.07306,0.3223,0.02094,0.5835,0.00326,0.0001293,0.7607,0.2357,0.03098,0.02821,0.891,0.0495
/mnt/lake/VBags/150910/frame0402.jpg,Autumn,0.05176,0.862,0.0789,0.007343,0.0382,0.4236,0.02708,0.511,0.003622,0.0002925,0.609,0.3872,0.00966,0.02077,0.9546,0.01495
/mnt/lake/VBags/150910/frame0417.jpg,Autumn,0.411,0.4375,0.03763,0.1141,0.3574,0.06116,0.01014,0.5713,0.00088,4.52e-05,0.1207,0.8784,0.01547,0.011314,0.7935,0.1798
/mnt/lake/VBags/150910/frame0156.jpg,Autumn,0.4766,0.462,0.03973,0.02194,0.4731,0.01724,0.005775,0.504,0.00482,0.0007167,0.905,0.0896,0.2405,0.005745,0.517,0.2367
/mnt/lake/VBags/150910/frame0346.jpg,Autumn,0.1859,0.7354,0.0318,0.047,0.12146,0.11957,0.003391,0.7554,0.0003567,0.000317,0.861,0.1384,0.0934,0.02985,0.7944,0.0824
/mnt/lake/VBags/150910/frame0154.jpg,Autumn,0.3684,0.4805,0.0703,0.08093,0.01605,0.01967,0.001887,0.9624,0.007736,0.02538,0.73,0.2369,0.11993,0.004875,0.482,0.3933
/mnt/lake/VBags/150910/frame0391.jpg,Autumn,0.0876,0.8843,0.01697,0.01113,0.0397,0.661,0.0102,0.2888,0.00657,0.0006924,0.7134,0.2793,0.04953,0.08295,0.8374,0.03003
/mnt/lake/VBags/150910/frame0032.jpg,Autumn,0.08276,0.849,0.0543,0.013725,0.184,0.0261,0.03918,0.751,0.010254,0.0005064,0.9087,0.0806,0.02515,0.001968,0.9287,0.04413
/mnt/lake/VBags/150910/frame0403.jpg,Autumn,0.076,0.8696,0.0382,0.01593,0.1293,0.11053,0.01643,0.7437,0.00308,0.0002413,0.4097,0.587,0.02847,0.012054,0.8584,0.10095
/mnt/lake/VBags/150910/frame0353.jpg,Autumn,0.4805,0.473,0.01952,0.0271,0.011024,0.0697,0.00138,0.918,0.006348,0.001037,0.3748,0.6177,0.1157,0.04602,0.3196,0.5186
/mnt/lake/VBags/150910/frame0455.jpg,Autumn,0.1711,0.804,0.01077,0.01405,0.4253,0.2073,0.00939,0.3582,0.01525,0.001046,0.82,0.164,0.1076,0.074,0.7705,0.04776
/mnt/lake/VBags/150910/frame0256.jpg,Autumn,0.04572,0.9473,0.002745,0.00412,0.2717,0.3079,0.00629,0.4143,0.0189,0.00474,0.925,0.05136,0.16,0.1757,0.633,0.0315
/mnt/lake/VBags/150910/frame0347.jpg,Autumn,0.3352,0.4304,0.02794,0.2065,0.01903,0.01962,0.000749,0.9604,0.0009027,0.0002319,0.05414,0.945,0.053,0.00965,0.465,0.4724
/mnt/lake/VBags/150910/frame0459.jpg,Autumn,0.197,0.7915,0.003338,0.00788,0.4717,0.1211,0.003956,0.4033,0.006123,0.000491,0.8403,0.1531,0.2686,0.08856,0.5684,0.0746
/mnt/lake/VBags/150910/frame0323.jpg,Autumn,0.05142,0.9404,0.004784,0.003288,0.2148,0.5317,0.02449,0.2288,0.04462,0.00083,0.7314,0.2231,0.0916,0.1195,0.7793,0.0098
/mnt/lake/VBags/150910/frame0247.jpg,Autumn,0.1273,0.857,0.007072,0.00867,0.1277,0.2747,0.006878,0.591,0.00877,0.00057,0.587,0.4036,0.1015,0.1304,0.7153,0.05264
/mnt/lake/VBags/150910/frame0310.jpg,Autumn,0.2747,0.7124,0.003796,0.0094,0.07263,0.1073,0.001965,0.818,0.00924,0.001078,0.769,0.2205,0.1387,0.1186,0.484,0.259
/mnt/lake/VBags/150910/frame0194.jpg,Autumn,0.3486,0.6216,0.007584,0.0223,0.0775,0.1382,0.001794,0.7827,0.006474,0.002615,0.606,0.385,0.2012,0.05328,0.4192,0.3264
/mnt/lake/VBags/150910/frame0345.jpg,Autumn,0.0962,0.8306,0.0208,0.05228,0.05066,0.1254,0.00644,0.8174,0.001731,0.00442,0.4011,0.593,0.0672,0.04013,0.757,0.1357
/mnt/lake/VBags/150910/frame0277.jpg,Autumn,0.2808,0.604,0.02695,0.0884,0.0885,0.0668,0.00523,0.8394,0.001214,0.0001708,0.0838,0.915,0.02972,0.0195,0.6978,0.2527
/mnt/lake/VBags/150918/frame0617.jpg,Autumn,0.0697,0.1475,0.7607,0.02193,0.2351,0.0268,0.07874,0.659,0.01,0.003538,0.9287,0.05756,0.10486,0.000788,0.8247,0.0698
/mnt/lake/VBags/150918/frame0750.jpg,Autumn,0.1768,0.424,0.3862,0.01301,0.0859,0.09143,0.02072,0.8022,0.03049,0.002707,0.948,0.0185,0.1642,0.010826,0.639,0.186
/mnt/lake/VBags/150918/frame0682.jpg,Autumn,0.10785,0.4832,0.3706,0.03845,0.01576,0.1775,0.01117,0.7954,0.00226,0.000428,0.756,0.2416,0.0092,0.01338,0.924,0.05377
/mnt/lake/VBags/150918/frame0618.jpg,Autumn,0.07184,0.5474,0.3647,0.01602,0.02347,0.0669,0.0425,0.867,0.01308,0.02025,0.822,0.145,0.0917,0.01643,0.6265,0.2654
/mnt/lake/VBags/150918/frame0250.jpg,Autumn,0.2177,0.211,0.3167,0.2546,0.001949,0.003317,0.000493,0.994,0.0004466,0.001046,0.3445,0.654,0.009796,0.001599,0.10693,0.882
/mnt/lake/VBags/150918/frame0689.jpg,Autumn,0.0949,0.5815,0.266,0.05756,0.02225,0.3706,0.005806,0.6016,0.002455,0.0001558,0.522,0.4753,0.0198,0.0522,0.8687,0.05914
/mnt/lake/VBags/150918/frame0681.jpg,Autumn,0.0641,0.647,0.2615,0.02756,0.011734,0.3271,0.01019,0.651,0.001597,9.745e-05,0.881,0.1174,0.00915,0.03192,0.933,0.02567
/mnt/lake/VBags/150918/frame0753.jpg,Autumn,0.0815,0.651,0.255,0.01269,0.10016,0.1992,0.02695,0.674,0.00836,0.008766,0.9663,0.01637,0.1016,0.03458,0.7393,0.1245
/mnt/lake/VBags/150918/frame0752.jpg,Autumn,0.2896,0.4482,0.2325,0.02957,0.1471,0.172,0.03183,0.649,0.00343,0.001924,0.981,0.01377,0.2118,0.01312,0.613,0.1624
/mnt/lake/VBags/150918/frame0608.jpg,Autumn,0.04688,0.7334,0.2037,0.01596,0.1855,0.1357,0.05075,0.628,0.02452,0.03622,0.8374,0.1016,0.04468,0.01428,0.792,0.1488
/mnt/lake/VBags/150918/frame0731.jpg,Autumn,0.3738,0.561,0.02245,0.0426,0.275,0.008835,0.01412,0.702,0.2217,0.01005,0.1064,0.662,0.0981,0.002783,0.0248,0.8745
/mnt/lake/VBags/150918/frame0390.jpg,Autumn,0.04083,0.8867,0.0576,0.014786,0.10236,0.03427,0.0327,0.8306,0.02725,0.1112,0.725,0.1362,0.05774,0.02522,0.4836,0.4333
/mnt/lake/VBags/150918/frame0688.jpg,Autumn,0.2213,0.6816,0.07074,0.02643,0.8145,0.0231,0.05048,0.11194,0.1357,0.001593,0.4314,0.4314,0.03302,0.00539,0.9062,0.0553
/mnt/lake/VBags/150918/frame0546.jpg,Autumn,0.3188,0.644,0.01074,0.02658,0.2812,0.409,0.03305,0.2769,0.1636,0.4377,0.1455,0.2534,0.914,0.008286,0.00954,0.0683
/mnt/lake/VBags/150918/frame0448.jpg,Autumn,0.0718,0.8477,0.0664,0.01414,0.08093,0.03247,0.00937,0.8774,0.00654,0.0433,0.6987,0.2512,0.2041,0.01525,0.3064,0.4744
/mnt/lake/VBags/150918/frame0344.jpg,Autumn,0.1605,0.7656,0.04672,0.02704,0.2588,0.01846,0.02997,0.693,0.005924,0.3286,0.4058,0.2598,0.2798,0.00879,0.1282,0.583
/mnt/lake/VBags/150918/frame0564.jpg,Autumn,0.0853,0.8486,0.01102,0.0551,0.7207,0.01642,0.063,0.2001,0.1953,0.00533,0.0329,0.7666,0.11334,0.00719,0.308,0.5713
/mnt/lake/VBags/150918/frame0424.jpg,Autumn,0.1879,0.7783,0.00935,0.02426,0.699,0.01396,0.01281,0.274,0.03017,0.6973,0.2045,0.068,0.2742,0.02269,0.1134,0.59
/mnt/lake/VBags/150918/frame0673.jpg,Autumn,0.05197,0.813,0.1247,0.01024,0.01782,0.316,0.01782,0.6484,0.003027,0.0003505,0.7407,0.2559,0.01259,0.03069,0.9253,0.03165
/mnt/lake/VBags/150918/frame0388.jpg,Autumn,0.0895,0.8755,0.02563,0.009285,0.218,0.04163,0.01416,0.726,0.0189,0.05222,0.3076,0.621,0.2228,0.04318,0.3044,0.4294
/mnt/lake/VBags/150918/frame0325.jpg,Autumn,0.093,0.6875,0.2001,0.0195,0.04413,0.0994,0.01098,0.8457,0.006744,0.0008507,0.9404,0.05222,0.032,0.02342,0.865,0.0792
/mnt/lake/VBags/150918/frame0680.jpg,Autumn,0.1287,0.7065,0.1307,0.0341,0.01625,0.1182,0.00536,0.8604,0.0007315,7.89e-05,0.909,0.09,0.0424,0.03354,0.751,0.173
/mnt/lake/VBags/150918/frame0348.jpg,Autumn,0.3022,0.5645,0.0997,0.0334,0.01729,0.0212,0.002415,0.959,0.002815,0.02394,0.7563,0.2168,0.1003,0.01357,0.0972,0.789
/mnt/lake/VBags/150918/frame0693.jpg,Autumn,0.2683,0.654,0.05365,0.02457,0.429,0.2124,0.00836,0.35,0.01414,0.000646,0.8613,0.1241,0.353,0.03607,0.547,0.0643
/mnt/lake/VBags/150918/frame0650.jpg,Autumn,0.374,0.4656,0.1055,0.05475,0.1962,0.0589,0.02739,0.718,0.00875,0.000136,0.9067,0.08435,0.1118,0.011604,0.6436,0.233
/mnt/lake/VBags/150918/frame0190.jpg,Autumn,0.2573,0.617,0.1056,0.02014,0.02704,0.014244,0.00567,0.953,0.00943,0.00224,0.947,0.0416,0.6636,0.0006967,0.05038,0.2854
/mnt/lake/VBags/150918/frame0481.jpg,Autumn,0.545,0.2825,0.04333,0.1294,0.01999,0.01657,0.0003467,0.963,0.00663,0.2932,0.312,0.3882,0.2527,0.001153,0.003036,0.743
/mnt/lake/VBags/150918/frame0667.jpg,Autumn,0.06235,0.8745,0.03723,0.026,0.065,0.386,0.004566,0.5444,0.000642,8.82e-05,0.7974,0.2017,0.0965,0.1299,0.702,0.0717
/mnt/lake/VBags/150918/frame0177.jpg,Autumn,0.2008,0.69,0.0727,0.03656,0.06635,0.1721,0.01412,0.7476,0.00341,0.001235,0.9165,0.07886,0.04544,0.02249,0.8574,0.0749
/mnt/lake/VBags/150918/frame0702.jpg,Autumn,0.2087,0.653,0.1189,0.01941,0.1071,0.1909,0.014275,0.6875,0.001855,0.0001621,0.903,0.09515,0.0384,0.01118,0.902,0.04855
/mnt/lake/VBags/150918/frame0604.jpg,Autumn,0.1942,0.6997,0.03482,0.0715,0.05255,0.084,0.002007,0.8613,0.00502,0.001036,0.913,0.08105,0.0702,0.04395,0.666,0.2197
/mnt/lake/VBags/150918/frame0602.jpg,Autumn,0.2051,0.75,0.01557,0.02908,0.04803,0.173,0.003647,0.7754,0.004078,0.001234,0.73,0.2644,0.1567,0.1012,0.4753,0.2666
/mnt/lake/VBags/150918/frame0603.jpg,Autumn,0.2654,0.5444,0.02887,0.161,0.02452,0.0688,0.0009212,0.906,0.0017805,0.001088,0.3064,0.6904,0.0988,0.04184,0.2815,0.5776
/mnt/lake/VBags/150918/frame0173.jpg,Autumn,0.4211,0.516,0.02693,0.03568,0.2076,0.1012,0.0105,0.6807,0.01942,0.001698,0.4932,0.4856,0.08276,0.01965,0.693,0.2048
/mnt/lake/VBags/150918/frame0597.jpg,Autumn,0.2339,0.677,0.01668,0.07245,0.04147,0.1746,0.001333,0.7827,0.00415,0.004055,0.2489,0.743,0.144,0.1396,0.2864,0.43
/mnt/lake/VBags/150918/frame0581.jpg,Autumn,0.1759,0.718,0.007492,0.0987,0.0878,0.11456,0.002571,0.795,0.01802,0.007687,0.472,0.5024,0.3125,0.0569,0.3325,0.298
/mnt/lake/VBags/150918/frame0563.jpg,Autumn,0.1854,0.5713,0.0773,0.1663,0.126,0.05948,0.006077,0.8086,0.004196,0.001175,0.6787,0.3157,0.2021,0.006916,0.5757,0.2152
/mnt/lake/VBags/150918/frame0600.jpg,Autumn,0.299,0.6636,0.01196,0.02573,0.04663,0.08575,0.001546,0.866,0.008835,0.002983,0.691,0.297,0.2673,0.08026,0.2983,0.3542
/mnt/lake/VBags/150918/frame0613.jpg,Autumn,0.4543,0.4336,0.01069,0.1014,0.03128,0.03894,0.000796,0.929,0.00437,0.001323,0.2241,0.77,0.2404,0.01942,0.2155,0.525
/mnt/lake/VBags/150918/frame0562.jpg,Autumn,0.1776,0.7134,0.02223,0.08655,0.529,0.014534,0.0115,0.4453,0.02248,0.003876,0.8306,0.1432,0.439,0.001621,0.419,0.1404
/mnt/lake/VBags/150929/frame0132.jpg,Autumn,0.1819,0.2566,0.518,0.0432,0.2734,0.1006,0.1311,0.4949,0.0012,5.746e-05,0.978,0.02094,0.01179,0.001282,0.9663,0.02069
/mnt/lake/VBags/150929/frame0128.jpg,Autumn,0.2446,0.2686,0.4714,0.015396,0.2551,0.0828,0.1132,0.549,0.000936,2.96e-05,0.995,0.004,0.03897,0.002066,0.944,0.01502
/mnt/lake/VBags/150929/frame0066.jpg,Autumn,0.3062,0.2346,0.425,0.03433,0.07,0.07935,0.0618,0.789,0.001527,0.0001442,0.8823,0.1158,0.010155,0.000915,0.9575,0.03128
/mnt/lake/VBags/150929/frame0207.jpg,Autumn,0.1932,0.3445,0.4219,0.0405,0.3328,0.01439,0.03143,0.6216,0.02893,0.01624,0.8457,0.1092,0.2496,0.003345,0.5366,0.2102
/mnt/lake/VBags/150929/frame0129.jpg,Autumn,0.1428,0.4907,0.348,0.01845,0.0858,0.1003,0.10675,0.707,0.001214,2.75e-05,0.9893,0.0097,0.00678,0.003744,0.975,0.01435
/mnt/lake/VBags/150929/frame0105.jpg,Autumn,0.2043,0.4534,0.3115,0.03085,0.2158,0.0628,0.08716,0.6343,0.007336,0.0002716,0.946,0.04636,0.01542,0.002851,0.9536,0.02792
/mnt/lake/VBags/150929/frame0211.jpg,Autumn,0.2546,0.3823,0.2886,0.07416,0.09204,0.1667,0.01703,0.724,0.003159,0.003872,0.836,0.1571,0.107,0.0122,0.816,0.0649
/mnt/lake/VBags/150929/frame0124.jpg,Autumn,0.275,0.4194,0.2708,0.03497,0.05823,0.1464,0.02838,0.767,0.001066,0.001101,0.9395,0.05823,0.03418,0.011635,0.882,0.0724
/mnt/lake/VBags/150929/frame0103.jpg,Autumn,0.2301,0.5186,0.2301,0.0214,0.2703,0.0751,0.04553,0.609,0.006367,0.0005226,0.975,0.01814,0.2261,0.005234,0.6963,0.07227
/mnt/lake/VBags/150929/frame0061.jpg,Autumn,0.2974,0.468,0.2245,0.01018,0.01298,0.0901,0.0288,0.868,0.0002592,1.46e-05,0.992,0.007343,0.0283,0.00905,0.8667,0.09576
/mnt/lake/VBags/150929/frame0126.jpg,Autumn,0.10376,0.755,0.1375,0.00384,0.2461,0.1589,0.1493,0.4456,0.01143,9.584e-05,0.982,0.006718,0.004856,0.003902,0.9854,0.00586
/mnt/lake/VBags/150929/frame0123.jpg,Autumn,0.3113,0.5293,0.1298,0.0294,0.1304,0.3276,0.05783,0.4841,0.002806,2.86e-05,0.968,0.02924,0.04318,0.01857,0.9233,0.01515
/mnt/lake/VBags/150929/frame0127.jpg,Autumn,0.4226,0.4097,0.1416,0.02618,0.5776,0.025,0.0628,0.3345,0.003817,1.675e-05,0.994,0.002174,0.0497,0.00202,0.909,0.0393
/mnt/lake/VBags/150929/frame0378.jpg,Autumn,0.4724,0.3403,0.1158,0.07135,0.0724,0.0432,0.01616,0.868,0.001427,0.0001083,0.8506,0.1478,0.03372,0.004154,0.843,0.1195
/mnt/lake/VBags/150929/frame0065.jpg,Autumn,0.4583,0.4373,0.05222,0.05222,0.2954,0.04126,0.05725,0.606,0.003649,0.0003042,0.4285,0.5674,0.01244,0.002064,0.9287,0.05667
/mnt/lake/VBags/150929/frame0136.jpg,Autumn,0.035,0.9614,0.002537,0.001256,0.2361,0.1782,0.04507,0.5405,0.0985,0.00123,0.812,0.0883,0.4495,0.1578,0.3237,0.0689
/mnt/lake/VBags/150929/frame0168.jpg,Autumn,0.2372,0.615,0.1394,0.00837,0.4187,0.1493,0.1059,0.3262,0.012924,0.0005636,0.9497,0.03683,0.2318,0.00599,0.748,0.01392
/mnt/lake/VBags/150929/frame0147.jpg,Autumn,0.1462,0.6763,0.1632,0.01426,0.3386,0.318,0.0667,0.2764,0.00933,0.000848,0.937,0.05286,0.1865,0.01997,0.785,0.00832
/mnt/lake/VBags/150929/frame0101.jpg,Autumn,0.146,0.6855,0.1506,0.01772,0.1569,0.3823,0.0664,0.3945,0.00749,0.001045,0.95,0.0411,0.02666,0.03317,0.925,0.01519
/mnt/lake/VBags/150929/frame0131.jpg,Autumn,0.1221,0.76,0.1129,0.00528,0.3364,0.326,0.0716,0.266,0.02208,0.0008974,0.939,0.03815,0.104,0.0327,0.8574,0.006054
/mnt/lake/VBags/150929/frame0062.jpg,Autumn,0.4082,0.349,0.184,0.0588,0.06714,0.0773,0.0247,0.831,0.000631,9.75e-05,0.7603,0.2391,0.014854,0.002073,0.8906,0.0924
/mnt/lake/VBags/150929/frame0097.jpg,Autumn,0.2407,0.644,0.1068,0.00824,0.2172,0.1744,0.02718,0.581,0.004818,0.000716,0.9775,0.01707,0.0995,0.04413,0.807,0.04922
/mnt/lake/VBags/150929/frame0180.jpg,Autumn,0.3303,0.4807,0.1512,0.03766,0.04605,0.05136,0.006042,0.8965,0.000949,5.15e-05,0.9697,0.02928,0.1677,0.003944,0.7397,0.0884
/mnt/lake/VBags/150929/frame0282.jpg,Autumn,0.085,0.872,0.02051,0.02219,0.06384,0.1439,0.01425,0.778,0.002344,8.47e-05,0.681,0.3167,0.01617,0.02707,0.9106,0.04605
/mnt/lake/VBags/150929/frame0110.jpg,Autumn,0.05847,0.8594,0.0751,0.007206,0.06143,0.5737,0.02225,0.3425,0.005272,0.0007024,0.9287,0.0652,0.02885,0.0992,0.8564,0.01544
/mnt/lake/VBags/150929/frame0384.jpg,Autumn,0.4329,0.4683,0.03842,0.06046,0.088,0.167,0.007935,0.737,0.002369,0.0001743,0.3303,0.667,0.0779,0.02734,0.762,0.1324
/mnt/lake/VBags/150929/frame0225.jpg,Autumn,0.0526,0.9326,0.00914,0.005634,0.1065,0.1869,0.01195,0.695,0.003754,0.000459,0.9775,0.01819,0.0701,0.0833,0.79,0.05637
/mnt/lake/VBags/150929/frame0200.jpg,Autumn,0.3445,0.595,0.03632,0.02382,0.191,0.07477,0.002089,0.732,0.00698,0.0005817,0.973,0.01927,0.3904,0.0352,0.3555,0.219
/mnt/lake/VBags/150929/frame0377.jpg,Autumn,0.135,0.8145,0.03108,0.01945,0.02914,0.1266,0.005737,0.8384,0.002062,0.0001084,0.865,0.1327,0.03217,0.04755,0.804,0.1159
/mnt/lake/VBags/150929/frame0108.jpg,Autumn,0.1109,0.758,0.1277,0.003565,0.4578,0.0759,0.0808,0.3855,0.0184,0.0001681,0.9736,0.00779,0.014656,0.001497,0.9805,0.003536
/mnt/lake/VBags/150929/frame0226.jpg,Autumn,0.1859,0.7827,0.01703,0.014336,0.4714,0.1351,0.00864,0.3848,0.02632,0.001545,0.9136,0.0584,0.2837,0.0268,0.67,0.0196
/mnt/lake/VBags/150929/frame0248.jpg,Autumn,0.1185,0.8228,0.01904,0.0397,0.1359,0.1469,0.005352,0.712,0.002865,0.0004823,0.7637,0.2329,0.06335,0.04422,0.8086,0.0839
/mnt/lake/VBags/150929/frame0194.jpg,Autumn,0.0464,0.9463,0.004665,0.002497,0.2411,0.487,0.01128,0.2607,0.03168,0.0011015,0.9116,0.0556,0.10236,0.2306,0.657,0.00998
/mnt/lake/VBags/150929/frame0104.jpg,Autumn,0.1646,0.81,0.01249,0.01309,0.176,0.06683,0.00414,0.753,0.012505,0.00027,0.9185,0.06866,0.1464,0.02246,0.732,0.09906
/mnt/lake/VBags/150929/frame0247.jpg,Autumn,0.2299,0.5513,0.05814,0.1605,0.1188,0.0646,0.0049,0.8115,0.0004277,1.43e-05,0.05182,0.9478,0.02821,0.01765,0.7393,0.2151
/mnt/lake/VBags/150929/frame0193.jpg,Autumn,0.2362,0.751,0.00547,0.007477,0.5127,0.3208,0.005604,0.1613,0.05338,0.000641,0.703,0.2429,0.2373,0.1556,0.5874,0.01979
/mnt/lake/VBags/150929/frame0171.jpg,Autumn,0.1836,0.785,0.01935,0.01211,0.1339,0.1382,0.0038,0.724,0.010605,0.000799,0.8833,0.10547,0.2437,0.0465,0.642,0.0677
/mnt/lake/VBags/150929/frame0167.jpg,Autumn,0.3438,0.613,0.02957,0.01397,0.1284,0.1622,0.004395,0.705,0.00572,0.0001398,0.9844,0.00996,0.5483,0.02228,0.3596,0.0697
/mnt/lake/VBags/150929/frame0380.jpg,Autumn,0.2925,0.649,0.01266,0.0456,0.05054,0.4436,0.003231,0.5024,0.002165,0.0002627,0.1641,0.8335,0.1442,0.1252,0.6167,0.1141
/mnt/lake/VBags/150929/frame0367.jpg,Autumn,0.1101,0.8794,0.004135,0.00631,0.09235,0.4011,0.00758,0.499,0.01697,0.00047,0.6367,0.346,0.1092,0.2172,0.6284,0.0455
/mnt/lake/VBags/151008/frame0345.jpg,Autumn,0.02966,0.04248,0.908,0.01945,0.0697,0.001589,0.6113,0.3171,0.00988,2.337e-05,0.9463,0.04358,0.002243,5.53e-05,0.9785,0.01907
/mnt/lake/VBags/151008/frame0136.jpg,Autumn,0.01651,0.0893,0.8604,0.03387,0.01488,0.032,0.0325,0.9204,0.001239,0.00010914,0.9634,0.0351,0.002596,0.001226,0.939,0.05728
/mnt/lake/VBags/151008/frame0343.jpg,Autumn,0.05722,0.0723,0.778,0.0929,0.009415,0.005447,0.00971,0.9756,0.001152,0.0003378,0.9097,0.0887,0.01959,0.0003119,0.4749,0.5054
/mnt/lake/VBags/151008/frame0346.jpg,Autumn,0.1279,0.03134,0.7593,0.0813,0.08295,0.002281,0.1869,0.728,0.005833,9.2e-06,0.7173,0.2766,0.002234,3.39e-05,0.9443,0.05328
/mnt/lake/VBags/151008/frame0118.jpg,Autumn,0.05807,0.1733,0.753,0.01563,0.03674,0.3223,0.0754,0.5654,0.0009255,2.706e-05,0.9834,0.01541,0.00441,0.006622,0.983,0.00622
/mnt/lake/VBags/151008/frame0260.jpg,Autumn,0.0907,0.1077,0.7363,0.06537,0.01906,0.03732,0.01086,0.9326,0.009,0.001978,0.933,0.05603,0.08606,0.002766,0.72,0.1909
/mnt/lake/VBags/151008/frame0174.jpg,Autumn,0.12134,0.1105,0.732,0.03644,0.0776,0.04703,0.02853,0.8467,0.003609,0.0001098,0.9697,0.02666,0.2045,0.000962,0.725,0.0696
/mnt/lake/VBags/151008/frame0344.jpg,Autumn,0.0795,0.1486,0.7197,0.05215,0.1627,0.002396,0.1603,0.675,0.00832,6.7e-06,0.904,0.0881,0.001441,0.0001111,0.9146,0.08374
/mnt/lake/VBags/151008/frame0265.jpg,Autumn,0.0855,0.02489,0.7275,0.1622,0.009346,0.01026,0.012,0.9683,0.001152,0.0001633,0.9688,0.03018,0.03065,0.000607,0.5186,0.4504
/mnt/lake/VBags/151008/frame0082.jpg,Autumn,0.08295,0.1783,0.705,0.0335,0.1042,0.0979,0.06323,0.735,0.002401,8.48e-05,0.9395,0.0582,0.00876,0.0014305,0.9663,0.02345
/mnt/lake/VBags/151008/frame0132.jpg,Autumn,0.2009,0.1298,0.4973,0.1719,0.0528,0.01513,0.02495,0.907,0.010124,0.000276,0.926,0.06396,0.0206,0.0004768,0.8896,0.0895
/mnt/lake/VBags/151008/frame0135.jpg,Autumn,0.2546,0.2144,0.317,0.2144,0.2747,0.01016,0.02477,0.6904,0.04166,8.56e-05,0.75,0.2083,0.015015,0.000821,0.8325,0.1516
/mnt/lake/VBags/151008/frame0325.jpg,Autumn,0.1451,0.2047,0.5923,0.05774,0.04837,0.1537,0.05313,0.7446,0.002293,1.484e-05,0.9395,0.0582,0.005287,0.001914,0.976,0.01654
/mnt/lake/VBags/151008/frame0332.jpg,Autumn,0.05136,0.495,0.437,0.01668,0.02414,0.4348,0.0856,0.4556,0.001452,4.78e-05,0.951,0.04736,0.0015335,0.005108,0.989,0.00451
/mnt/lake/VBags/151008/frame0342.jpg,Autumn,0.1301,0.073,0.6606,0.1364,0.05963,0.001238,0.03506,0.9043,0.003626,6.384e-05,0.887,0.1093,0.01976,9.29e-05,0.551,0.4292
/mnt/lake/VBags/151008/frame0110.jpg,Autumn,0.1973,0.3743,0.3408,0.0875,0.0501,0.0776,0.011536,0.861,0.001053,1.2e-05,0.9873,0.01167,0.01639,0.006516,0.8667,0.1102
/mnt/lake/VBags/151008/frame0112.jpg,Autumn,0.1587,0.5044,0.2964,0.04074,0.437,0.0098,0.0582,0.495,0.02904,0.001109,0.947,0.02298,0.015274,0.000548,0.9453,0.039
/mnt/lake/VBags/151008/frame0107.jpg,Autumn,0.2366,0.1758,0.4631,0.12463,0.0957,0.1268,0.03632,0.741,0.005165,0.0001264,0.829,0.1658,0.01129,0.001786,0.9546,0.03217
/mnt/lake/VBags/151008/frame0202.jpg,Autumn,0.1098,0.4482,0.3894,0.0527,0.0813,0.192,0.03497,0.6914,0.001268,2.61e-05,0.956,0.04266,0.00806,0.004448,0.9756,0.0119
/mnt/lake/VBags/151008/frame0331.jpg,Autumn,0.02922,0.436,0.518,0.0169,0.00402,0.125,0.0164,0.8545,0.00067,4.053e-05,0.914,0.085,0.004948,0.00803,0.943,0.0441
/mnt/lake/VBags/151008/frame0069.jpg,Autumn,0.1854,0.341,0.3926,0.081,0.0567,0.3584,0.0212,0.564,0.001149,3.636e-05,0.9517,0.04736,0.018,0.01257,0.9385,0.03111
/mnt/lake/VBags/151008/frame0318.jpg,Autumn,0.05756,0.381,0.5376,0.02362,0.04633,0.1862,0.04285,0.7246,0.003445,2.49e-05,0.94,0.05646,0.002365,0.003494,0.9844,0.0098
/mnt/lake/VBags/151008/frame0239.jpg,Autumn,0.1458,0.2559,0.509,0.0898,0.00891,0.1289,0.00864,0.8535,0.000803,4.6e-05,0.6753,0.324,0.006676,0.00844,0.9023,0.08264
/mnt/lake/VBags/151008/frame0119.jpg,Autumn,0.0907,0.388,0.4905,0.03087,0.04877,0.165,0.02339,0.7627,0.002779,4.894e-05,0.8735,0.12384,0.01303,0.017,0.9136,0.05658
/mnt/lake/VBags/151008/frame0133.jpg,Autumn,0.1588,0.1827,0.5205,0.138,0.02802,0.1827,0.008026,0.7812,0.002491,0.0003397,0.9146,0.08246,0.0431,0.00961,0.839,0.10834
/mnt/lake/VBags/151008/frame0048.jpg,Autumn,0.1699,0.28,0.462,0.08813,0.0356,0.02647,0.004894,0.933,0.00295,6.413e-05,0.956,0.0407,0.01512,0.002932,0.8384,0.1434
